"idGame","slugTeam","lineup","lineupStint","numberPeriod","totalPossTeam","totalPossOpp","initialScoreTeam","initialScoreOpp","finalScoreTeam","finalScoreOpp","initialTime","finalTime","totalScoreTeam","totalScoreOpp","netScoreTeam","totalTime"
22100095,"SAS","Bryn Forbes, Dejounte Murray, Devin Vassell, Drew Eubanks, Keita Bates-Diop",4,1,4,5,19,27,28,38,481,615,9,11,-2,134
22100095,"IND","Justin Holiday, Kelan Martin, Myles Turner, T.J. McConnell, Torrey Craig",5,1,0,0,33,24,33,24,546,546,0,0,0,0
22100095,"SAS","Bryn Forbes, Derrick White, Devin Vassell, Drew Eubanks, Keita Bates-Diop",5,1,5,4,28,38,33,43,615,720,5,5,0,105
22100095,"IND","Domantas Sabonis, Justin Holiday, Kelan Martin, T.J. McConnell, Torrey Craig",6,1,2,1,33,24,38,28,546,615,5,4,1,69
22100095,"SAS","Bryn Forbes, Derrick White, Jakob Poeltl, Keita Bates-Diop, Tre Jones",6,2,3,4,33,43,35,45,720,831,2,2,0,111
22100095,"IND","Brad Wanamaker, Domantas Sabonis, Justin Holiday, Kelan Martin, Torrey Craig",7,1,4,5,38,28,43,33,615,720,5,5,0,105
22100095,"SAS","Derrick White, Jakob Poeltl, Keita Bates-Diop, Lonnie Walker IV, Tre Jones",7,2,4,4,35,45,42,51,831,960,7,6,1,129
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Kelan Martin, Torrey Craig",8,2,4,4,43,33,45,37,720,840,2,4,-2,120
22100095,"SAS","Derrick White, Jakob Poeltl, Keita Bates-Diop, Keldon Johnson, Tre Jones",8,2,0,0,42,51,42,51,960,960,0,0,0,0
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Justin Holiday, Kelan Martin",9,2,0,0,45,37,45,37,840,840,0,0,0,0
22100095,"SAS","Dejounte Murray, Derrick White, Jakob Poeltl, Keldon Johnson, Tre Jones",9,2,0,0,42,51,42,51,960,960,0,0,0,0
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Goga Bitadze, Justin Holiday",10,2,2,2,45,37,48,41,840,914,3,4,-1,74
22100095,"SAS","Bryn Forbes, Dejounte Murray, Derrick White, Jakob Poeltl, Keldon Johnson",10,2,2,2,42,51,42,53,960,1002,0,2,-2,42
22100095,"IND","Caris LeVert, Domantas Sabonis, Goga Bitadze, Justin Holiday, T.J. McConnell",11,2,4,3,48,41,53,42,914,1002,5,1,4,88
22100095,"SAS","Bryn Forbes, Dejounte Murray, Devin Vassell, Jakob Poeltl, Keldon Johnson",11,2,6,5,42,53,51,64,1002,1172,9,11,-2,170
22100095,"IND","Chris Duarte, Domantas Sabonis, Goga Bitadze, Justin Holiday, T.J. McConnell",12,2,5,6,53,42,64,51,1002,1172,11,9,2,170
22100095,"SAS","Bryn Forbes, Derrick White, Devin Vassell, Jakob Poeltl, Keldon Johnson",12,2,0,0,51,64,51,64,1172,1172,0,0,0,0
22100095,"IND","Chris Duarte, Goga Bitadze, Justin Holiday, T.J. McConnell, Torrey Craig",13,2,0,0,64,51,64,51,1172,1172,0,0,0,0
22100095,"SAS","Derrick White, Devin Vassell, Jakob Poeltl, Keldon Johnson, Thaddeus Young",13,2,0,0,51,64,51,64,1172,1172,0,0,0,0
22100095,"IND","Chris Duarte, Justin Holiday, Myles Turner, T.J. McConnell, Torrey Craig",14,2,2,1,64,51,67,51,1172,1208,3,0,3,36
22100095,"SAS","Derrick White, Devin Vassell, Keldon Johnson, Thaddeus Young, Tre Jones",14,2,4,5,51,64,54,71,1172,1301,3,7,-4,129
22100095,"IND","Brad Wanamaker, Chris Duarte, Justin Holiday, Myles Turner, Torrey Craig",15,2,3,3,67,51,71,54,1208,1301,4,3,1,93
22100095,"SAS","Dejounte Murray, Derrick White, Devin Vassell, Keldon Johnson, Thaddeus Young",15,2,4,4,54,71,56,75,1301,1431,2,4,-2,130
22100095,"IND","Brad Wanamaker, Caris LeVert, Justin Holiday, Myles Turner, Torrey Craig",16,2,0,0,71,54,71,54,1301,1301,0,0,0,0
22100095,"SAS","Bryn Forbes, Dejounte Murray, Derrick White, Devin Vassell, Thaddeus Young",16,2,1,0,56,75,56,75,1431,1435,0,0,0,4
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Justin Holiday, Myles Turner",17,2,1,1,71,54,71,54,1301,1342,0,0,0,41
22100095,"SAS","Dejounte Murray, Derrick White, Devin Vassell, Keldon Johnson, Thaddeus Young",17,2,0,0,56,75,56,75,1435,1435,0,0,0,0
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Myles Turner, Torrey Craig",18,2,3,3,71,54,75,56,1342,1431,4,2,2,89
22100095,"SAS","Dejounte Murray, Derrick White, Devin Vassell, Jakob Poeltl, Keldon Johnson",18,2,0,1,56,75,56,78,1435,1440,0,3,-3,5
22100095,"IND","Brad Wanamaker, Caris LeVert, Kelan Martin, Myles Turner, Torrey Craig",19,2,0,0,75,56,75,56,1431,1431,0,0,0,0
22100095,"SAS","Dejounte Murray, Derrick White, Jakob Poeltl, Keldon Johnson, Lonnie Walker IV",19,3,14,15,56,78,75,100,1440,1869,19,22,-3,429
22100095,"IND","Brad Wanamaker, Duane Washington Jr., Kelan Martin, Myles Turner, Torrey Craig",20,2,0,0,75,56,75,56,1431,1435,0,0,0,4
22100095,"SAS","Dejounte Murray, Derrick White, Devin Vassell, Jakob Poeltl, Keldon Johnson",20,3,0,0,75,100,75,100,1869,1869,0,0,0,0
22100095,"IND","Duane Washington Jr., Justin Holiday, Kelan Martin, Myles Turner, Torrey Craig",21,2,0,1,75,56,75,56,1435,1435,0,0,0,0
22100095,"SAS","Dejounte Murray, Derrick White, Devin Vassell, Jakob Poeltl, Keita Bates-Diop",21,3,0,0,75,100,75,100,1869,1869,0,0,0,0
22100095,"IND","Caris LeVert, Justin Holiday, Kelan Martin, Myles Turner, Torrey Craig",22,2,0,0,75,56,75,56,1435,1435,0,0,0,0
22100095,"SAS","Bryn Forbes, Dejounte Murray, Devin Vassell, Jakob Poeltl, Keita Bates-Diop",22,3,1,1,75,100,75,100,1869,1904,0,0,0,35
22100095,"IND","Caris LeVert, Domantas Sabonis, Justin Holiday, Kelan Martin, Myles Turner",23,2,0,0,75,56,75,56,1435,1435,0,0,0,0
22100095,"SAS","Bryn Forbes, Dejounte Murray, Devin Vassell, Keita Bates-Diop, Thaddeus Young",23,3,5,4,75,100,80,102,1904,2050,5,2,3,146
22100095,"IND","Caris LeVert, Chris Duarte, Domantas Sabonis, Justin Holiday, Myles Turner",24,2,1,0,75,56,78,56,1435,1440,3,0,3,5
22100095,"SAS","Bryn Forbes, Derrick White, Devin Vassell, Keita Bates-Diop, Thaddeus Young",24,3,4,5,80,102,83,109,2050,2160,3,7,-4,110
22100095,"IND","Caris LeVert, Chris Duarte, Domantas Sabonis, Myles Turner, T.J. McConnell",25,3,10,9,78,56,88,65,1440,1726,10,9,1,286
22100095,"SAS","Derrick White, Devin Vassell, Keita Bates-Diop, Thaddeus Young, Tre Jones",25,4,1,1,83,109,83,109,2160,2200,0,0,0,40
22100095,"IND","Chris Duarte, Domantas Sabonis, Justin Holiday, Myles Turner, T.J. McConnell",26,3,5,5,88,65,100,75,1726,1869,12,10,2,143
22100095,"SAS","Devin Vassell, Keita Bates-Diop, Lonnie Walker IV, Thaddeus Young, Tre Jones",26,4,6,5,83,109,88,113,2200,2383,5,4,1,183
22100095,"IND","Chris Duarte, Justin Holiday, Myles Turner, T.J. McConnell, Torrey Craig",27,3,4,5,100,75,100,80,1869,1991,0,5,-5,122
22100095,"SAS","Bryn Forbes, Keita Bates-Diop, Lonnie Walker IV, Thaddeus Young, Tre Jones",27,4,5,5,88,113,99,119,2383,2560,11,6,5,177
22100095,"IND","Caris LeVert, Justin Holiday, Myles Turner, T.J. McConnell, Torrey Craig",28,3,1,1,100,80,102,80,1991,2050,2,0,2,59
22100095,"SAS","Bryn Forbes, Devin Vassell, Keita Bates-Diop, Lonnie Walker IV, Tre Jones",28,4,0,0,99,119,99,119,2560,2560,0,0,0,0
22100095,"IND","Brad Wanamaker, Caris LeVert, Myles Turner, T.J. McConnell, Torrey Craig",29,3,0,0,102,80,102,80,2050,2050,0,0,0,0
22100095,"SAS","Devin Vassell, Jock Landale, Keita Bates-Diop, Lonnie Walker IV, Tre Jones",29,4,11,12,99,119,118,131,2560,2880,19,12,7,320
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Myles Turner, Torrey Craig",30,3,2,2,102,80,103,81,2050,2083,1,1,0,33
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Justin Holiday, Torrey Craig",31,3,3,2,103,81,109,83,2083,2160,6,2,4,77
22100095,"IND","Brad Wanamaker, Caris LeVert, Domantas Sabonis, Justin Holiday, Torrey Craig",31,4,6,7,109,83,113,88,2160,2383,4,5,-1,223
22100095,"IND","Brad Wanamaker, Caris LeVert, Chris Duarte, Domantas Sabonis, Torrey Craig",32,4,0,0,113,88,113,88,2383,2383,0,0,0,0
22100095,"IND","Caris LeVert, Chris Duarte, Domantas Sabonis, T.J. McConnell, Torrey Craig",33,4,0,0,113,88,113,88,2383,2383,0,0,0,0
22100095,"IND","Chris Duarte, Domantas Sabonis, Kelan Martin, T.J. McConnell, Torrey Craig",34,4,8,8,113,88,124,103,2383,2675,11,15,-4,292
22100095,"IND","Domantas Sabonis, Goga Bitadze, Kelan Martin, T.J. McConnell, Torrey Craig",35,4,0,0,124,103,124,103,2675,2675,0,0,0,0
22100095,"IND","Brad Wanamaker, Domantas Sabonis, Goga Bitadze, Kelan Martin, Torrey Craig",36,4,0,0,124,103,124,103,2675,2675,0,0,0,0
22100095,"IND","Brad Wanamaker, Duane Washington Jr., Goga Bitadze, Kelan Martin, Torrey Craig",37,4,0,0,124,103,124,103,2675,2675,0,0,0,0
22100095,"IND","Brad Wanamaker, Duane Washington Jr., Goga Bitadze, Kelan Martin, Oshae Brissett",38,4,9,8,124,103,131,118,2675,2880,7,15,-8,205
22100096,"PHI","Andre Drummond, Danny Green, Furkan Korkmaz, Seth Curry, Tyrese Maxey",0,1,14,15,0,0,19,13,0,459,19,13,6,459
22100096,"POR","CJ McCollum, Damian Lillard, Jusuf Nurkic, Norman Powell, Robert Covington",0,1,12,12,0,0,11,17,0,361,11,17,-6,361
22100096,"PHI","Andre Drummond, Furkan Korkmaz, Georges Niang, Seth Curry, Tyrese Maxey",1,1,2,2,19,13,19,16,459,506,0,3,-3,47
22100096,"POR","CJ McCollum, Damian Lillard, Jusuf Nurkic, Nassir Little, Robert Covington",1,1,0,0,11,17,11,17,361,361,0,0,0,0
22100096,"PHI","Andre Drummond, Furkan Korkmaz, Georges Niang, Seth Curry, Shake Milton",2,1,3,3,19,16,21,18,506,590,2,2,0,84
22100096,"POR","CJ McCollum, Cody Zeller, Damian Lillard, Nassir Little, Robert Covington",2,1,0,0,11,17,11,17,361,361,0,0,0,0
22100096,"PHI","Andre Drummond, Georges Niang, Matisse Thybulle, Seth Curry, Shake Milton",3,1,4,4,21,18,25,21,590,692,4,3,1,102
22100096,"POR","Anfernee Simons, Cody Zeller, Damian Lillard, Nassir Little, Robert Covington",3,1,3,2,11,17,13,19,361,459,2,2,0,98
22100096,"PHI","Georges Niang, Isaiah Joe, Matisse Thybulle, Seth Curry, Shake Milton",4,1,0,0,25,21,25,21,692,692,0,0,0,0
22100096,"POR","Anfernee Simons, Cody Zeller, Damian Lillard, Larry Nance Jr., Nassir Little",4,1,5,5,13,19,18,21,459,590,5,2,3,131
22100096,"PHI","Georges Niang, Isaiah Joe, Matisse Thybulle, Paul Reed, Shake Milton",5,1,1,1,25,21,27,21,692,720,2,0,2,28
22100096,"PHI","Georges Niang, Isaiah Joe, Matisse Thybulle, Paul Reed, Shake Milton",5,2,11,10,27,21,41,36,720,1061,14,15,-1,341
22100096,"POR","Anfernee Simons, CJ McCollum, Cody Zeller, Larry Nance Jr., Nassir Little",5,1,5,5,18,21,21,27,590,720,3,6,-3,130
22100096,"PHI","Georges Niang, Matisse Thybulle, Paul Reed, Shake Milton, Tyrese Maxey",6,2,0,0,41,36,41,36,1061,1061,0,0,0,0
22100096,"POR","Anfernee Simons, CJ McCollum, Larry Nance Jr., Nassir Little, Tony Snell",6,2,6,6,21,27,27,34,720,932,6,7,-1,212
22100096,"PHI","Andre Drummond, Matisse Thybulle, Paul Reed, Shake Milton, Tyrese Maxey",7,2,0,0,41,36,41,36,1061,1061,0,0,0,0
22100096,"POR","Anfernee Simons, CJ McCollum, Larry Nance Jr., Norman Powell, Tony Snell",7,2,0,1,27,34,27,34,932,946,0,0,0,14
22100096,"PHI","Andre Drummond, Matisse Thybulle, Seth Curry, Shake Milton, Tyrese Maxey",8,2,1,1,41,36,43,39,1061,1111,2,3,-1,50
22100096,"POR","Anfernee Simons, CJ McCollum, Jusuf Nurkic, Norman Powell, Tony Snell",8,2,1,0,27,34,30,34,946,965,3,0,3,19
22100096,"PHI","Andre Drummond, Danny Green, Matisse Thybulle, Seth Curry, Tyrese Maxey",9,2,0,0,43,39,43,39,1111,1111,0,0,0,0
22100096,"POR","CJ McCollum, Damian Lillard, Jusuf Nurkic, Norman Powell, Tony Snell",9,2,1,2,30,34,34,39,965,1015,4,5,-1,50
22100096,"PHI","Andre Drummond, Danny Green, Furkan Korkmaz, Seth Curry, Tyrese Maxey",10,2,8,8,43,39,52,50,1111,1353,9,11,-2,242
22100096,"POR","CJ McCollum, Damian Lillard, Jusuf Nurkic, Norman Powell, Robert Covington",10,2,8,8,34,39,46,50,1015,1270,12,11,1,255
22100096,"PHI","Andre Drummond, Danny Green, Furkan Korkmaz, Georges Niang, Seth Curry",11,2,0,0,52,50,52,50,1353,1353,0,0,0,0
22100096,"POR","Anfernee Simons, Damian Lillard, Jusuf Nurkic, Norman Powell, Robert Covington",11,2,6,6,46,50,53,54,1270,1440,7,4,3,170
22100096,"PHI","Andre Drummond, Danny Green, Georges Niang, Seth Curry, Shake Milton",12,2,3,3,52,50,54,53,1353,1440,2,3,-1,87
22100096,"POR","CJ McCollum, Damian Lillard, Jusuf Nurkic, Norman Powell, Robert Covington",12,3,8,9,53,54,62,67,1440,1698,9,13,-4,258
22100096,"PHI","Andre Drummond, Danny Green, Furkan Korkmaz, Seth Curry, Tyrese Maxey",13,3,9,8,54,53,67,62,1440,1698,13,9,4,258
22100096,"POR","CJ McCollum, Damian Lillard, Jusuf Nurkic, Nassir Little, Norman Powell",13,3,5,5,62,67,70,75,1698,1864,8,8,0,166
22100096,"PHI","Andre Drummond, Danny Green, Georges Niang, Seth Curry, Tyrese Maxey",14,3,3,4,67,62,72,69,1698,1793,5,7,-2,95
22100096,"POR","CJ McCollum, Cody Zeller, Damian Lillard, Nassir Little, Norman Powell",14,3,2,1,70,75,70,78,1864,1894,0,3,-3,30
22100096,"PHI","Andre Drummond, Georges Niang, Matisse Thybulle, Seth Curry, Tyrese Maxey",15,3,5,5,72,69,80,72,1793,1962,8,3,5,169
22100096,"POR","Anfernee Simons, Cody Zeller, Damian Lillard, Nassir Little, Norman Powell",15,3,0,1,70,78,70,80,1894,1905,0,2,-2,11
22100096,"PHI","Andre Drummond, Georges Niang, Matisse Thybulle, Seth Curry, Shake Milton",16,3,1,1,80,72,82,74,1962,2000,2,2,0,38
22100096,"POR","Anfernee Simons, Cody Zeller, Damian Lillard, Larry Nance Jr., Nassir Little",16,3,3,2,70,80,74,82,1905,2000,4,2,2,95
22100096,"PHI","Andre Drummond, Georges Niang, Isaiah Joe, Matisse Thybulle, Shake Milton",17,3,2,2,82,74,86,74,2000,2061,4,0,4,61
22100096,"POR","Anfernee Simons, CJ McCollum, Cody Zeller, Larry Nance Jr., Nassir Little",17,3,6,6,74,82,81,86,2000,2160,7,4,3,160
22100096,"PHI","Georges Niang, Isaiah Joe, Matisse Thybulle, Paul Reed, Shake Milton",18,3,4,4,86,74,86,81,2061,2160,0,7,-7,99
22100096,"POR","Anfernee Simons, CJ McCollum, Larry Nance Jr., Nassir Little, Tony Snell",18,4,5,4,81,86,88,91,2160,2350,7,5,2,190
22100096,"PHI","Furkan Korkmaz, Georges Niang, Matisse Thybulle, Paul Reed, Shake Milton",19,4,2,2,86,81,89,86,2160,2256,3,5,-2,96
22100096,"POR","Anfernee Simons, CJ McCollum, Damian Lillard, Larry Nance Jr., Tony Snell",19,4,3,4,88,91,90,97,2350,2453,2,6,-4,103
22100096,"PHI","Furkan Korkmaz, Georges Niang, Isaiah Joe, Matisse Thybulle, Shake Milton",20,4,3,4,89,86,94,88,2256,2382,5,2,3,126
22100096,"POR","Anfernee Simons, CJ McCollum, Damian Lillard, Larry Nance Jr., Norman Powell",20,4,1,1,90,97,90,100,2453,2476,0,3,-3,23
22100096,"PHI","Furkan Korkmaz, Georges Niang, Matisse Thybulle, Shake Milton, Tyrese Maxey",21,4,3,2,94,88,97,90,2382,2453,3,2,1,71
22100096,"POR","Anfernee Simons, CJ McCollum, Damian Lillard, Jusuf Nurkic, Norman Powell",21,4,12,12,90,100,103,113,2476,2880,13,13,0,404
22100096,"PHI","Furkan Korkmaz, Georges Niang, Matisse Thybulle, Seth Curry, Tyrese Maxey",22,4,3,4,97,90,102,96,2453,2558,5,6,-1,105
22100096,"PHI","Andre Drummond, Georges Niang, Matisse Thybulle, Seth Curry, Tyrese Maxey",23,4,10,9,102,96,113,103,2558,2880,11,7,4,322
22100097,"ATL","Bogdan Bogdanovic, Clint Capela, De'Andre Hunter, John Collins, Trae Young",0,1,11,11,0,0,11,16,0,346,11,16,-5,346
22100097,"WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Spencer Dinwiddie",0,1,9,9,0,0,11,11,0,302,11,11,0,302
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, John Collins, Trae Young",1,1,6,5,11,16,20,21,346,487,9,5,4,141
22100097,"WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Raul Neto",1,1,0,0,11,11,11,11,302,302,0,0,0,0
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Danilo Gallinari, John Collins, Trae Young",2,1,0,0,20,21,20,21,487,487,0,0,0,0
22100097,"WAS","Bradley Beal, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Raul Neto",2,1,6,6,11,11,18,20,302,465,7,9,-2,163
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Danilo Gallinari, Gorgui Dieng, Trae Young",3,1,5,6,20,21,32,21,487,648,12,0,12,161
22100097,"WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Raul Neto",3,1,1,2,18,20,21,20,465,487,3,0,3,22
22100097,"ATL","Cam Reddish, Danilo Gallinari, Gorgui Dieng, Lou Williams, Trae Young",4,1,1,0,32,21,32,21,648,660,0,0,0,12
22100097,"WAS","Bradley Beal, Davis Bertans, Deni Avdija, Montrezl Harrell, Raul Neto",4,1,6,5,21,20,21,32,487,648,0,12,-12,161
22100097,"ATL","Cam Reddish, Danilo Gallinari, Delon Wright, Gorgui Dieng, Lou Williams",5,1,2,2,32,21,34,23,660,720,2,2,0,60
22100097,"ATL","Cam Reddish, Danilo Gallinari, Delon Wright, Gorgui Dieng, Lou Williams",5,2,4,5,34,23,39,33,720,854,5,10,-5,134
22100097,"WAS","Davis Bertans, Deni Avdija, Montrezl Harrell, Raul Neto, Spencer Dinwiddie",5,1,0,0,21,32,21,32,648,648,0,0,0,0
22100097,"ATL","Cam Reddish, Clint Capela, Danilo Gallinari, Delon Wright, Lou Williams",6,2,6,5,39,33,44,38,854,989,5,5,0,135
22100097,"WAS","Aaron Holiday, Davis Bertans, Deni Avdija, Montrezl Harrell, Spencer Dinwiddie",6,1,1,2,21,32,23,34,648,669,2,2,0,21
22100097,"ATL","Cam Reddish, Clint Capela, Danilo Gallinari, John Collins, Lou Williams",7,2,0,0,44,38,44,38,989,989,0,0,0,0
22100097,"WAS","Aaron Holiday, Corey Kispert, Deni Avdija, Montrezl Harrell, Spencer Dinwiddie",7,1,1,1,23,34,23,34,669,720,0,0,0,51
22100097,"ATL","Cam Reddish, Clint Capela, Danilo Gallinari, De'Andre Hunter, John Collins",8,2,0,0,44,38,44,38,989,989,0,0,0,0
22100097,"WAS","Aaron Holiday, Corey Kispert, Daniel Gafford, Deni Avdija, Spencer Dinwiddie",8,2,5,4,23,34,33,39,720,854,10,5,5,134
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, De'Andre Hunter, John Collins",9,2,0,0,44,38,44,38,989,989,0,0,0,0
22100097,"WAS","Aaron Holiday, Corey Kispert, Daniel Gafford, Kentavious Caldwell-Pope, Spencer Dinwiddie",9,2,0,0,33,39,33,41,854,862,0,2,-2,8
22100097,"ATL","Bogdan Bogdanovic, Clint Capela, De'Andre Hunter, John Collins, Trae Young",10,2,12,13,44,38,63,58,989,1405,19,20,-1,416
22100097,"WAS","Aaron Holiday, Corey Kispert, Kentavious Caldwell-Pope, Montrezl Harrell, Spencer Dinwiddie",10,2,4,5,33,41,38,44,862,965,5,3,2,103
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, John Collins, Trae Young",11,2,2,1,63,58,63,60,1405,1440,0,2,-2,35
22100097,"WAS","Corey Kispert, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Spencer Dinwiddie",11,2,0,0,38,44,38,44,965,965,0,0,0,0
22100097,"ATL","Bogdan Bogdanovic, Clint Capela, De'Andre Hunter, John Collins, Trae Young",12,3,13,13,63,60,80,66,1440,1879,17,6,11,439
22100097,"WAS","Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Raul Neto, Spencer Dinwiddie",12,2,0,0,38,44,38,44,965,965,0,0,0,0
22100097,"ATL","Bogdan Bogdanovic, Clint Capela, Danilo Gallinari, De'Andre Hunter, Trae Young",13,3,2,2,80,66,82,68,1879,1936,2,2,0,57
22100097,"WAS","Bradley Beal, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Raul Neto",13,2,6,5,38,44,42,50,965,1153,4,6,-2,188
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, Danilo Gallinari, Trae Young",14,3,0,0,82,68,82,68,1936,1936,0,0,0,0
22100097,"WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Raul Neto",14,2,5,6,42,50,51,56,1153,1287,9,6,3,134
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Danilo Gallinari, Gorgui Dieng, Trae Young",15,3,1,2,82,68,82,68,1936,1988,0,0,0,52
22100097,"WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Spencer Dinwiddie",15,2,2,1,51,56,55,61,1287,1350,4,5,-1,63
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Danilo Gallinari, Delon Wright, Gorgui Dieng",16,3,0,0,82,68,82,68,1988,1988,0,0,0,0
22100097,"WAS","Bradley Beal, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Spencer Dinwiddie",16,2,2,3,55,61,60,63,1350,1440,5,2,3,90
22100097,"ATL","Cam Reddish, Danilo Gallinari, Delon Wright, Gorgui Dieng, Lou Williams",17,3,6,6,82,68,84,77,1988,2160,2,9,-7,172
22100097,"WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Spencer Dinwiddie",17,3,5,4,60,63,60,67,1440,1590,0,4,-4,150
22100097,"ATL","Cam Reddish, Clint Capela, Danilo Gallinari, Delon Wright, Lou Williams",18,4,7,7,84,77,96,89,2160,2376,12,12,0,216
22100097,"WAS","Bradley Beal, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Spencer Dinwiddie",18,3,5,5,60,67,63,75,1590,1775,3,8,-5,185
22100097,"ATL","Cam Reddish, Clint Capela, Danilo Gallinari, Lou Williams, Trae Young",19,4,0,0,96,89,96,89,2376,2376,0,0,0,0
22100097,"WAS","Bradley Beal, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Raul Neto",19,3,2,3,63,75,63,80,1775,1835,0,5,-5,60
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, Danilo Gallinari, Trae Young",20,4,0,0,96,89,96,89,2376,2376,0,0,0,0
22100097,"WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Raul Neto",20,3,3,3,63,80,68,82,1835,1936,5,2,3,101
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, John Collins, Trae Young",21,4,4,4,96,89,101,94,2376,2510,5,5,0,134
22100097,"WAS","Bradley Beal, Corey Kispert, Deni Avdija, Montrezl Harrell, Raul Neto",21,3,2,1,68,82,68,82,1936,1988,0,0,0,52
22100097,"ATL","Bogdan Bogdanovic, Cam Reddish, De'Andre Hunter, John Collins, Trae Young",22,4,9,9,101,94,110,102,2510,2793,9,8,1,283
22100097,"WAS","Corey Kispert, Deni Avdija, Montrezl Harrell, Raul Neto, Spencer Dinwiddie",22,3,0,0,68,82,68,82,1988,1988,0,0,0,0
22100097,"ATL","Cam Reddish, De'Andre Hunter, John Collins, Lou Williams, Trae Young",23,4,0,0,110,102,112,102,2793,2801,2,0,2,8
22100097,"WAS","Aaron Holiday, Corey Kispert, Deni Avdija, Montrezl Harrell, Spencer Dinwiddie",23,3,6,6,68,82,77,84,1988,2160,9,2,7,172
22100097,"WAS","Aaron Holiday, Corey Kispert, Deni Avdija, Montrezl Harrell, Spencer Dinwiddie",23,4,4,5,77,84,87,94,2160,2321,10,10,0,161
22100097,"ATL","Cam Reddish, Clint Capela, De'Andre Hunter, John Collins, Trae Young",24,4,1,1,112,102,112,105,2801,2807,0,3,-3,6
22100097,"WAS","Aaron Holiday, Deni Avdija, Kentavious Caldwell-Pope, Montrezl Harrell, Spencer Dinwiddie",24,4,0,0,87,94,87,94,2321,2321,0,0,0,0
